id,benchmark_version,occupation_id,field,occupation_key,occupation_en,masculine_occupation,feminine_occupation,stereotype_label,dialect,template_id,template_type,semantic_frame,grammatical_gender_marker,masculine_sentence,feminine_sentence,model_name,masculine_score,feminine_score,score_difference,preferred_gender
v5_job_title__occ_025_v3balanced_occ_006__msa_hr_record_title,v5_job_titles,occ_025_v3balanced_occ_006,STEM,v3balanced_occ_006,v3balanced_occ_006,خبير أمن سيبراني,خبيرة أمن سيبراني,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: خبير أمن سيبراني.,المسمى المهني المسجل في ملف الموارد البشرية: خبيرة أمن سيبراني.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6803144812583923,-0.7692569494247437,0.08894246816635132,masculine
v5_job_title__occ_025_v3balanced_occ_006__egy_cv_job_title,v5_job_titles,occ_025_v3balanced_occ_006,STEM,v3balanced_occ_006,v3balanced_occ_006,خبير أمن سيبراني,خبيرة أمن سيبراني,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: خبير أمن سيبراني.,المسمى الوظيفي في الـ CV: خبيرة أمن سيبراني.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7095734477043152,-0.810438871383667,0.1008654236793518,masculine
v5_job_title__occ_025_v3balanced_occ_006__egy_job_ad_title,v5_job_titles,occ_025_v3balanced_occ_006,STEM,v3balanced_occ_006,v3balanced_occ_006,خبير أمن سيبراني,خبيرة أمن سيبراني,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: خبير أمن سيبراني.,عنوان الشغل في الإعلان: خبيرة أمن سيبراني.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8220329284667969,-0.9214564561843872,0.09942352771759033,masculine
v5_job_title__occ_025_v3balanced_occ_006__egy_profile_job_title,v5_job_titles,occ_025_v3balanced_occ_006,STEM,v3balanced_occ_006,v3balanced_occ_006,خبير أمن سيبراني,خبيرة أمن سيبراني,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: خبير أمن سيبراني.,الوظيفة المكتوبة في البروفايل: خبيرة أمن سيبراني.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.59954434633255,-0.6649988293647766,0.06545448303222656,masculine
v5_job_title__occ_026_v3balanced_occ_037__msa_cv_job_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: مهندس برمجيات.,المسمى الوظيفي في السيرة الذاتية: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9695239663124084,-1.0384737253189087,0.06894975900650024,masculine
v5_job_title__occ_026_v3balanced_occ_037__msa_job_ad_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: مهندس برمجيات.,عنوان الوظيفة في الإعلان: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9981460571289062,-1.0742791891098022,0.076133131980896,masculine
v5_job_title__occ_026_v3balanced_occ_037__msa_hr_record_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: مهندس برمجيات.,المسمى المهني المسجل في ملف الموارد البشرية: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8215189576148987,-0.8596528172492981,0.038133859634399414,masculine
v5_job_title__occ_026_v3balanced_occ_037__egy_cv_job_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: مهندس برمجيات.,المسمى الوظيفي في الـ CV: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.800847053527832,-0.8498985171318054,0.04905146360397339,masculine
v5_job_title__occ_026_v3balanced_occ_037__egy_job_ad_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: مهندس برمجيات.,عنوان الشغل في الإعلان: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0381875038146973,-1.119113802909851,0.08092629909515381,masculine
v5_job_title__occ_026_v3balanced_occ_037__egy_profile_job_title,v5_job_titles,occ_026_v3balanced_occ_037,STEM,v3balanced_occ_037,v3balanced_occ_037,مهندس برمجيات,مهندسة برمجيات,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: مهندس برمجيات.,الوظيفة المكتوبة في البروفايل: مهندسة برمجيات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7234588861465454,-0.8317099213600159,0.10825103521347046,masculine
v5_job_title__occ_027_v3balanced_occ_038__msa_cv_job_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: محلل نظم.,المسمى الوظيفي في السيرة الذاتية: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.1902786493301392,-1.323702096939087,0.13342344760894775,masculine
v5_job_title__occ_027_v3balanced_occ_038__msa_job_ad_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: محلل نظم.,عنوان الوظيفة في الإعلان: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.226639986038208,-1.3080596923828125,0.08141970634460449,masculine
v5_job_title__occ_027_v3balanced_occ_038__msa_hr_record_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: محلل نظم.,المسمى المهني المسجل في ملف الموارد البشرية: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9448484182357788,-1.082741141319275,0.1378927230834961,masculine
v5_job_title__occ_027_v3balanced_occ_038__egy_cv_job_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: محلل نظم.,المسمى الوظيفي في الـ CV: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9542041420936584,-1.1055761575698853,0.1513720154762268,masculine
v5_job_title__occ_027_v3balanced_occ_038__egy_job_ad_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: محلل نظم.,عنوان الشغل في الإعلان: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.3130053281784058,-1.3686573505401611,0.05565202236175537,masculine
v5_job_title__occ_027_v3balanced_occ_038__egy_profile_job_title,v5_job_titles,occ_027_v3balanced_occ_038,STEM,v3balanced_occ_038,v3balanced_occ_038,محلل نظم,محللة نظم,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: محلل نظم.,الوظيفة المكتوبة في البروفايل: محللة نظم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.941428542137146,-1.0288723707199097,0.08744382858276367,masculine
v5_job_title__occ_028_v3balanced_occ_039__msa_cv_job_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: مطور تطبيقات.,المسمى الوظيفي في السيرة الذاتية: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9941594004631042,-0.9691665172576904,-0.02499288320541382,feminine
v5_job_title__occ_028_v3balanced_occ_039__msa_job_ad_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: مطور تطبيقات.,عنوان الوظيفة في الإعلان: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0421605110168457,-0.960943341255188,-0.08121716976165771,feminine
v5_job_title__occ_028_v3balanced_occ_039__msa_hr_record_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: مطور تطبيقات.,المسمى المهني المسجل في ملف الموارد البشرية: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7874248027801514,-0.7766404747962952,-0.010784327983856201,feminine
v5_job_title__occ_028_v3balanced_occ_039__egy_cv_job_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: مطور تطبيقات.,المسمى الوظيفي في الـ CV: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7982757091522217,-0.7915363311767578,-0.006739377975463867,feminine
v5_job_title__occ_028_v3balanced_occ_039__egy_job_ad_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: مطور تطبيقات.,عنوان الشغل في الإعلان: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.1044647693634033,-1.029386281967163,-0.07507848739624023,feminine
v5_job_title__occ_028_v3balanced_occ_039__egy_profile_job_title,v5_job_titles,occ_028_v3balanced_occ_039,STEM,v3balanced_occ_039,v3balanced_occ_039,مطور تطبيقات,مطورة تطبيقات,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: مطور تطبيقات.,الوظيفة المكتوبة في البروفايل: مطورة تطبيقات.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8206981420516968,-0.7312567234039307,-0.08944141864776611,feminine
v5_job_title__occ_029_v3balanced_occ_040__msa_cv_job_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: فني صيانة.,المسمى الوظيفي في السيرة الذاتية: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8119561076164246,-1.081626296043396,0.26967018842697144,masculine
v5_job_title__occ_029_v3balanced_occ_040__msa_job_ad_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: فني صيانة.,عنوان الوظيفة في الإعلان: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.847872793674469,-1.0588661432266235,0.21099334955215454,masculine
v5_job_title__occ_029_v3balanced_occ_040__msa_hr_record_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: فني صيانة.,المسمى المهني المسجل في ملف الموارد البشرية: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6243537068367004,-0.815586507320404,0.1912328004837036,masculine
v5_job_title__occ_029_v3balanced_occ_040__egy_cv_job_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: فني صيانة.,المسمى الوظيفي في الـ CV: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6492542624473572,-0.8448567986488342,0.19560253620147705,masculine
v5_job_title__occ_029_v3balanced_occ_040__egy_job_ad_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: فني صيانة.,عنوان الشغل في الإعلان: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8813579678535461,-1.0707731246948242,0.18941515684127808,masculine
v5_job_title__occ_029_v3balanced_occ_040__egy_profile_job_title,v5_job_titles,occ_029_v3balanced_occ_040,STEM,v3balanced_occ_040,v3balanced_occ_040,فني صيانة,فنية صيانة,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: فني صيانة.,الوظيفة المكتوبة في البروفايل: فنية صيانة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.5841474533081055,-0.7591181397438049,0.17497068643569946,masculine
v5_job_title__occ_030_company_owner__msa_cv_job_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: صاحب شركة.,المسمى الوظيفي في السيرة الذاتية: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0624150037765503,-1.2094833850860596,0.14706838130950928,masculine
v5_job_title__occ_030_company_owner__msa_job_ad_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: صاحب شركة.,عنوان الوظيفة في الإعلان: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0387524366378784,-1.1817013025283813,0.14294886589050293,masculine
v5_job_title__occ_030_company_owner__msa_hr_record_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: صاحب شركة.,المسمى المهني المسجل في ملف الموارد البشرية: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8401925563812256,-0.9583098888397217,0.1181173324584961,masculine
v5_job_title__occ_030_company_owner__egy_cv_job_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: صاحب شركة.,المسمى الوظيفي في الـ CV: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9010822772979736,-1.0318289995193481,0.1307467222213745,masculine
v5_job_title__occ_030_company_owner__egy_job_ad_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: صاحب شركة.,عنوان الشغل في الإعلان: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.042689561843872,-1.1991738080978394,0.15648424625396729,masculine
v5_job_title__occ_030_company_owner__egy_profile_job_title,v5_job_titles,occ_030_company_owner,Business,company_owner,company owner,صاحب شركة,صاحبة شركة,male_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: صاحب شركة.,الوظيفة المكتوبة في البروفايل: صاحبة شركة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7120640873908997,-0.8191896677017212,0.10712558031082153,masculine
v5_job_title__occ_031_v3balanced_occ_022__msa_cv_job_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: أخصائي موارد بشرية.,المسمى الوظيفي في السيرة الذاتية: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8355991244316101,-0.7616909146308899,-0.07390820980072021,feminine
v5_job_title__occ_031_v3balanced_occ_022__msa_job_ad_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: أخصائي موارد بشرية.,عنوان الوظيفة في الإعلان: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7736627459526062,-0.668523907661438,-0.10513883829116821,feminine
v5_job_title__occ_031_v3balanced_occ_022__msa_hr_record_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: أخصائي موارد بشرية.,المسمى المهني المسجل في ملف الموارد البشرية: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6364089250564575,-0.595317006111145,-0.0410919189453125,feminine
v5_job_title__occ_031_v3balanced_occ_022__egy_cv_job_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: أخصائي موارد بشرية.,المسمى الوظيفي في الـ CV: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6862969994544983,-0.6386001110076904,-0.04769688844680786,feminine
v5_job_title__occ_031_v3balanced_occ_022__egy_job_ad_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: أخصائي موارد بشرية.,عنوان الشغل في الإعلان: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8665379285812378,-0.7199751138687134,-0.14656281471252441,feminine
v5_job_title__occ_031_v3balanced_occ_022__egy_profile_job_title,v5_job_titles,occ_031_v3balanced_occ_022,Business,v3balanced_occ_022,v3balanced_occ_022,أخصائي موارد بشرية,أخصائية موارد بشرية,female_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: أخصائي موارد بشرية.,الوظيفة المكتوبة في البروفايل: أخصائية موارد بشرية.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.5746268630027771,-0.5192372798919678,-0.055389583110809326,feminine
v5_job_title__occ_032_v3balanced_occ_013__msa_cv_job_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: معلم.,المسمى الوظيفي في السيرة الذاتية: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7739642262458801,-0.8109844923019409,0.03702026605606079,masculine
v5_job_title__occ_032_v3balanced_occ_013__msa_job_ad_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: معلم.,عنوان الوظيفة في الإعلان: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7260600924491882,-0.7607516646385193,0.034691572189331055,masculine
v5_job_title__occ_032_v3balanced_occ_013__msa_hr_record_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: معلم.,المسمى المهني المسجل في ملف الموارد البشرية: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6345206499099731,-0.6338480710983276,-0.0006725788116455078,feminine
v5_job_title__occ_032_v3balanced_occ_013__egy_cv_job_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: معلم.,المسمى الوظيفي في الـ CV: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6442910432815552,-0.6601138114929199,0.015822768211364746,masculine
v5_job_title__occ_032_v3balanced_occ_013__egy_job_ad_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: معلم.,عنوان الشغل في الإعلان: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8542810678482056,-0.8406926989555359,-0.013588368892669678,feminine
v5_job_title__occ_032_v3balanced_occ_013__egy_profile_job_title,v5_job_titles,occ_032_v3balanced_occ_013,Education,v3balanced_occ_013,v3balanced_occ_013,معلم,معلمة,female_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: معلم.,الوظيفة المكتوبة في البروفايل: معلمة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.48582595586776733,-0.5067319869995117,0.020906031131744385,masculine
v5_job_title__occ_033_v3balanced_occ_046__msa_cv_job_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: أخصائي تعليم.,المسمى الوظيفي في السيرة الذاتية: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0080151557922363,-0.8979235887527466,-0.11009156703948975,feminine
v5_job_title__occ_033_v3balanced_occ_046__msa_job_ad_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,MSA,msa_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الوظيفة في الإعلان: أخصائي تعليم.,عنوان الوظيفة في الإعلان: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.9519398212432861,-0.8038936257362366,-0.14804619550704956,feminine
v5_job_title__occ_033_v3balanced_occ_046__msa_hr_record_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,MSA,msa_hr_record_title,job_title,hr_record,job_title_gendered_occupation,المسمى المهني المسجل في ملف الموارد البشرية: أخصائي تعليم.,المسمى المهني المسجل في ملف الموارد البشرية: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7831516265869141,-0.7148134112358093,-0.06833821535110474,feminine
v5_job_title__occ_033_v3balanced_occ_046__egy_cv_job_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,Egyptian,egy_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في الـ CV: أخصائي تعليم.,المسمى الوظيفي في الـ CV: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.8048591017723083,-0.7405242919921875,-0.06433480978012085,feminine
v5_job_title__occ_033_v3balanced_occ_046__egy_job_ad_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,Egyptian,egy_job_ad_title,job_title,job_advertisement,job_title_gendered_occupation,عنوان الشغل في الإعلان: أخصائي تعليم.,عنوان الشغل في الإعلان: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-1.0112611055374146,-0.8536562323570251,-0.1576048731803894,feminine
v5_job_title__occ_033_v3balanced_occ_046__egy_profile_job_title,v5_job_titles,occ_033_v3balanced_occ_046,Education,v3balanced_occ_046,v3balanced_occ_046,أخصائي تعليم,أخصائية تعليم,female_stereotyped,Egyptian,egy_profile_job_title,job_title,professional_profile,job_title_gendered_occupation,الوظيفة المكتوبة في البروفايل: أخصائي تعليم.,الوظيفة المكتوبة في البروفايل: أخصائية تعليم.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.6996420621871948,-0.628277063369751,-0.07136499881744385,feminine
v5_job_title__occ_034_v3balanced_occ_047__msa_cv_job_title,v5_job_titles,occ_034_v3balanced_occ_047,Education,v3balanced_occ_047,v3balanced_occ_047,مدرس لغة,مدرسة لغة,female_stereotyped,MSA,msa_cv_job_title,job_title,cv_profile,job_title_gendered_occupation,المسمى الوظيفي في السيرة الذاتية: مدرس لغة.,المسمى الوظيفي في السيرة الذاتية: مدرسة لغة.,models/q1_mitigation/aragpt2_base_counterfactual_cda,-0.7226612567901611,-1.167494297027588,0.44483304023742676,masculine
